timestamp_sec,direction,type,val1,val2,val3,val4,val5,val6
1773038735.832574,RX,IMU,-7140,-5008,12500,-1034,38,-534
1773038735.850687,RX,ODOM,-76,-76,,,,
1773038735.852552,TX,VELOCITY,-300,-300,,,,
1773038735.852593,RX,IMU,-1048,576,28084,-141,1132,-233
1773038735.870467,RX,ODOM,-74,-78,,,,
1773038735.872380,RX,IMU,1160,-1284,13916,19,107,-62
1773038735.890455,RX,ODOM,-76,-79,,,,
1773038735.892245,RX,IMU,4804,-5144,5272,-174,2649,-183
1773038735.910278,RX,ODOM,-78,-81,,,,
1773038735.912196,RX,IMU,15992,-300,5488,686,-1224,-177
1773038735.930274,RX,ODOM,-80,-82,,,,
1773038735.932147,RX,IMU,-704,956,23264,-115,1035,-133
1773038735.950182,RX,ODOM,-80,-82,,,,
1773038735.964373,TX,VELOCITY,-300,-300,,,,
1773038735.971865,TX,VELOCITY,-300,-300,,,,
1773038735.974976,RX,ODOM,-102,-102,,,,
1773038735.976751,RX,IMU,5588,284,32767,-501,570,-451
1773038735.993932,RX,ODOM,-77,-77,,,,
1773038735.995698,RX,IMU,1500,6244,10328,5,-2083,-764
1773038736.013720,RX,ODOM,-81,-83,,,,
1773038736.015579,RX,IMU,-5136,-2320,19308,746,-2057,-314
1773038736.033696,RX,ODOM,-82,-84,,,,
1773038736.035486,RX,IMU,-6388,-2056,15172,59,648,92
1773038736.053591,RX,ODOM,-83,-86,,,,
1773038736.055405,RX,IMU,-19756,-1136,23056,-1009,4519,77
1773038736.072308,TX,VELOCITY,-300,-300,,,,
1773038736.073406,RX,ODOM,-84,-86,,,,
1773038736.075423,RX,IMU,20836,2220,1688,-327,374,-281
1773038736.093284,RX,ODOM,-85,-88,,,,
1773038736.095276,RX,IMU,-8244,-2944,32767,-3,-3527,-494
1773038736.113187,RX,ODOM,-85,-87,,,,
1773038736.133232,RX,ODOM,-86,-88,,,,
1773038736.134931,RX,IMU,-6020,1312,32767,-386,371,213
1773038736.153124,RX,ODOM,-88,-89,,,,
1773038736.154856,RX,IMU,3880,-9756,15204,-447,250,-265
1773038736.171903,TX,VELOCITY,-300,-300,,,,
1773038736.172858,RX,ODOM,-89,-90,,,,
1773038736.174815,RX,IMU,2116,2136,13072,-423,-973,-187
1773038736.192436,TX,VELOCITY,-420,-180,,,,
1773038736.192754,RX,ODOM,-88,-90,,,,
1773038736.194647,RX,IMU,2188,1256,11668,-847,-1157,-110
1773038736.212723,RX,ODOM,-91,-90,,,,
1773038736.214607,RX,IMU,-15388,-1184,17004,-818,1437,3
1773038736.218866,TX,VELOCITY,-300,-300,,,,
1773038736.232557,RX,ODOM,-95,-86,,,,
1773038736.234419,RX,IMU,1444,-460,18332,-619,-2781,347
1773038736.252529,RX,ODOM,-96,-86,,,,
1773038736.254320,RX,IMU,8336,1848,29540,-1159,733,846
1773038736.272420,RX,ODOM,-94,-88,,,,
1773038736.274218,RX,IMU,-13572,1540,32767,-366,273,479
1773038736.292333,RX,ODOM,-94,-91,,,,
1773038736.293837,TX,VELOCITY,-300,-300,,,,
1773038736.294109,RX,IMU,936,-880,31084,-463,2498,954
1773038736.312118,RX,ODOM,-94,-91,,,,
1773038736.314010,RX,IMU,5056,-168,30104,-445,1008,1070
1773038736.332044,RX,ODOM,-94,-94,,,,
1773038736.333893,RX,IMU,4872,-2188,32767,-847,2519,1422
1773038736.351993,RX,ODOM,-94,-92,,,,
1773038736.353831,RX,IMU,-16064,-3780,32767,-853,-3091,482
1773038736.371922,TX,VELOCITY,-300,-300,,,,
1773038736.372123,RX,ODOM,-94,-93,,,,
1773038736.373784,RX,IMU,-5036,4272,32767,-777,169,-213
1773038736.391769,RX,ODOM,-93,-92,,,,
1773038736.393656,RX,IMU,-26636,-5288,32767,-19,-2177,-237
1773038736.399283,TX,VELOCITY,-300,-300,,,,
1773038736.411686,RX,ODOM,-93,-91,,,,
1773038736.413517,RX,IMU,19912,-4640,3600,887,-898,-528
1773038736.431566,RX,ODOM,-93,-93,,,,
1773038736.433395,RX,IMU,16456,-3456,1484,-66,-83,-302
1773038736.451415,RX,ODOM,-93,-93,,,,
1773038736.453295,RX,IMU,11652,-1808,12532,-19,-2293,126
1773038736.471376,RX,ODOM,-94,-95,,,,
1773038736.473217,RX,IMU,14252,-3936,13912,294,-3593,-1
1773038736.491344,RX,ODOM,-94,-95,,,,
1773038736.493155,RX,IMU,52,-4368,7276,-1502,3954,-1400
1773038736.509821,TX,VELOCITY,-300,-300,,,,
1773038736.511115,RX,ODOM,-94,-96,,,,
1773038736.531125,RX,ODOM,-94,-96,,,,
1773038736.533029,RX,IMU,-11672,-7032,14848,-1035,5122,173
1773038736.551069,RX,ODOM,-94,-97,,,,
1773038736.552760,RX,IMU,7736,-6204,9452,-2014,2392,-305
1773038736.570799,RX,ODOM,-96,-97,,,,
1773038736.571902,TX,VELOCITY,-300,-300,,,,
1773038736.572695,RX,IMU,7532,9540,6756,-600,-3013,-782
1773038736.590793,RX,ODOM,-96,-98,,,,
1773038736.610579,RX,ODOM,-96,-99,,,,
1773038736.612484,RX,IMU,6668,816,8544,458,-1406,-981
1773038736.628383,TX,VELOCITY,-420,-180,,,,
1773038736.635748,RX,ODOM,-121,-125,,,,
1773038736.655441,RX,ODOM,-97,-96,,,,
1773038736.657201,RX,IMU,-6320,-2400,16524,141,1220,60
1773038736.659154,TX,VELOCITY,-300,-300,,,,
1773038736.675301,RX,ODOM,-103,-94,,,,
1773038736.677155,RX,IMU,-448,4064,15408,630,-1172,-215
1773038736.695216,RX,ODOM,-103,-95,,,,
1773038736.715022,RX,ODOM,-101,-96,,,,
1773038736.716939,RX,IMU,-6200,-7520,32767,-1323,-2713,1170
1773038736.726545,TX,VELOCITY,-300,-300,,,,
1773038736.735082,RX,ODOM,-101,-97,,,,
1773038736.736781,RX,IMU,16556,2072,7472,322,606,507
1773038736.754818,RX,ODOM,-100,-98,,,,
1773038736.756669,RX,IMU,-23416,-8708,20916,-1110,5846,68
1773038736.771894,TX,VELOCITY,-300,-300,,,,
1773038736.779400,RX,ODOM,-124,-120,,,,
1773038736.781191,RX,IMU,-17004,-5836,32767,-848,-541,853
1773038736.798593,RX,ODOM,-96,-93,,,,
1773038736.800503,RX,IMU,740,1628,13736,-198,-11026,1174
1773038736.818496,RX,ODOM,-99,-97,,,,
1773038736.820422,RX,IMU,-15684,-2176,19872,-1362,3016,468
1773038736.834854,TX,VELOCITY,-300,-300,,,,
1773038736.842325,RX,ODOM,-119,-116,,,,
1773038736.844267,RX,IMU,-16668,-3784,32767,62,-1805,211
1773038736.861327,RX,ODOM,-96,-94,,,,
1773038736.863170,RX,IMU,-25360,-2300,32767,-292,-2771,89
1773038736.881245,RX,ODOM,-98,-98,,,,
1773038736.883150,RX,IMU,-12476,-8996,-320,-386,-9953,312
1773038736.901133,RX,ODOM,-100,-98,,,,
1773038736.903025,RX,IMU,-26124,-7860,22320,-563,4692,-205
1773038736.920964,RX,ODOM,-100,-100,,,,
1773038736.922865,RX,IMU,-6504,6932,19368,-125,3165,348
1773038736.940914,RX,ODOM,-100,-98,,,,
1773038736.942830,RX,IMU,4328,-1280,9140,-1384,1387,106
1773038736.948897,TX,VELOCITY,-420,-180,,,,
1773038736.964255,RX,ODOM,-114,-118,,,,
1773038736.966207,RX,IMU,11616,1356,-13292,-395,3106,-391
1773038736.971891,TX,VELOCITY,-420,-180,,,,
1773038736.983740,RX,ODOM,-98,-94,,,,
1773038736.985578,RX,IMU,-11200,-8240,9712,-250,5128,-616
1773038737.003583,RX,ODOM,-104,-95,,,,
1773038737.005419,RX,IMU,-18592,8084,13468,-118,-701,860
1773038737.023477,RX,ODOM,-110,-92,,,,
1773038737.024906,TX,VELOCITY,-300,-300,,,,
1773038737.025329,RX,IMU,-8460,-6000,32767,-519,-4640,2966
1773038737.043274,RX,ODOM,-111,-91,,,,
1773038737.055695,TX,VELOCITY,-300,-300,,,,
1773038737.063170,RX,ODOM,-111,-94,,,,
1773038737.065038,RX,IMU,6756,4844,16952,838,682,2835
1773038737.083074,RX,ODOM,-109,-96,,,,
1773038737.084969,RX,IMU,-1592,1564,19868,-380,-3556,2541
1773038737.102909,RX,ODOM,-109,-98,,,,
1773038737.122913,RX,ODOM,-108,-100,,,,
1773038737.124732,RX,IMU,9104,-8236,3804,-982,1129,2856
1773038737.142837,RX,ODOM,-108,-98,,,,
1773038737.144639,RX,IMU,-14220,3140,5044,-1032,4304,766
1773038737.162736,RX,ODOM,-109,-98,,,,
1773038737.164138,TX,VELOCITY,-300,-300,,,,
1773038737.164486,RX,IMU,-5912,2476,7812,464,2991,870
1773038737.171873,TX,VELOCITY,-300,-300,,,,
1773038737.182481,RX,ODOM,-107,-98,,,,
1773038737.184410,RX,IMU,6008,6164,20844,-1067,2180,705
1773038737.202422,RX,ODOM,-106,-100,,,,
1773038737.204241,RX,IMU,-1508,-9196,4840,526,1351,-18
1773038737.222287,RX,ODOM,-106,-102,,,,
1773038737.224147,RX,IMU,-2992,-5664,12632,11,932,661
1773038737.242155,RX,ODOM,-104,-102,,,,
1773038737.244064,RX,IMU,9708,2244,5900,-529,-1031,442
1773038737.262093,RX,ODOM,-105,-103,,,,
1773038737.276341,TX,VELOCITY,-300,-300,,,,
1773038737.283835,RX,ODOM,-114,-114,,,,
1773038737.285669,RX,IMU,8312,880,19596,-371,320,754
1773038737.302835,RX,ODOM,-100,-101,,,,
1773038737.304661,RX,IMU,-1724,388,32767,-584,-503,-492
1773038737.322701,RX,ODOM,-105,-104,,,,
1773038737.324570,RX,IMU,1584,-1048,80,-1536,2509,7
1773038737.342589,RX,ODOM,-105,-105,,,,
1773038737.344428,RX,IMU,400,15524,21816,472,-5198,194
1773038737.362471,RX,ODOM,-105,-104,,,,
1773038737.364302,RX,IMU,12864,2924,26832,-706,1723,-410
1773038737.371941,TX,VELOCITY,-300,-300,,,,
1773038737.382490,TX,VELOCITY,-300,-300,,,,
1773038737.382521,RX,ODOM,-105,-105,,,,
1773038737.384216,RX,IMU,-5452,-11744,-12408,-101,1615,-363
1773038737.402244,RX,ODOM,-105,-106,,,,
1773038737.404109,RX,IMU,-2956,-80,19124,-257,-1560,-118
1773038737.422178,RX,ODOM,-104,-105,,,,
1773038737.424026,RX,IMU,25620,3996,26120,-1031,31,481
1773038737.442042,RX,ODOM,-104,-105,,,,
1773038737.444011,RX,IMU,-10904,2524,-744,35,1855,531
1773038737.462103,RX,ODOM,-106,-106,,,,
1773038737.463764,RX,IMU,6868,180,9220,-18,2552,325
1773038737.481954,RX,ODOM,-105,-107,,,,
1773038737.483775,RX,IMU,-12928,7252,32767,-757,712,-819
1773038737.491005,TX,VELOCITY,-420,-180,,,,
1773038737.501819,RX,ODOM,-107,-107,,,,
1773038737.503596,RX,IMU,17832,-724,-12352,343,2722,344
1773038737.521682,RX,ODOM,-110,-106,,,,
1773038737.523476,RX,IMU,6996,1764,12004,-1669,1228,949
1773038737.541614,RX,ODOM,-114,-100,,,,
1773038737.543442,RX,IMU,2224,-13188,32767,-1513,-1351,617
1773038737.560498,TX,VELOCITY,-300,-300,,,,
1773038737.561439,RX,ODOM,-118,-98,,,,
1773038737.563335,RX,IMU,-16020,-10848,18448,-647,7193,2003
1773038737.571881,TX,VELOCITY,-300,-300,,,,
1773038737.581329,RX,ODOM,-118,-94,,,,
1773038737.583172,RX,IMU,5692,7296,32767,-1207,1306,3752
1773038737.601290,RX,ODOM,-117,-98,,,,
1773038737.604201,TX,VELOCITY,-300,-300,,,,
1773038737.621099,RX,ODOM,-115,-99,,,,
1773038737.623036,RX,IMU,9148,11696,10584,88,-1217,2890
1773038737.641044,RX,ODOM,-116,-101,,,,
1773038737.642881,RX,IMU,2640,-21000,32692,266,-2161,2997
1773038737.660974,RX,ODOM,-116,-102,,,,
1773038737.680891,RX,ODOM,-114,-104,,,,
1773038737.682716,RX,IMU,-4796,7428,17852,-1128,2911,2216
1773038737.700811,RX,ODOM,-115,-103,,,,
1773038737.702654,RX,IMU,17660,1688,-12016,1380,397,703
1773038737.710835,TX,VELOCITY,-300,-300,,,,
1773038737.720657,RX,ODOM,-114,-105,,,,
1773038737.722512,RX,IMU,-8384,8184,11944,44,-590,1513
1773038737.740565,RX,ODOM,-113,-105,,,,
1773038737.742384,RX,IMU,-4036,-4768,32767,-392,-2509,1478
1773038737.760445,RX,ODOM,-112,-107,,,,
1773038737.771893,TX,VELOCITY,-300,-300,,,,
1773038737.780287,RX,ODOM,-112,-106,,,,
1773038737.782166,RX,IMU,-5448,6152,16528,-1102,-1609,1344
1773038737.800165,RX,ODOM,-112,-106,,,,
1773038737.802136,RX,IMU,19792,-6956,4180,918,-3526,172
1773038737.820054,RX,ODOM,-111,-106,,,,
1773038737.821928,RX,IMU,-7172,-6984,18308,-517,1414,516
1773038737.826585,TX,VELOCITY,-300,-300,,,,
1773038737.840047,RX,ODOM,-111,-106,,,,
1773038737.841935,RX,IMU,-1468,3196,4220,-700,-1251,545
1773038737.859864,RX,ODOM,-108,-104,,,,
1773038737.879709,RX,ODOM,-109,-106,,,,
1773038737.881548,RX,IMU,13080,3916,6940,-113,-1061,727
1773038737.899633,RX,ODOM,-109,-106,,,,
1773038737.901462,RX,IMU,-5000,408,32767,-725,-608,-449
1773038737.919503,RX,ODOM,-110,-105,,,,
1773038737.921329,RX,IMU,-12332,-5860,15144,-655,3243,467
1773038737.932666,TX,VELOCITY,-300,-300,,,,
1773038737.940175,RX,ODOM,-112,-111,,,,
1773038737.941933,RX,IMU,-320,7320,10396,-404,-761,993
1773038737.959179,RX,ODOM,-104,-102,,,,
1773038737.961109,RX,IMU,-9400,-7392,32767,-12,731,732
1773038737.971876,TX,VELOCITY,-300,-300,,,,
1773038737.979239,RX,ODOM,-110,-108,,,,
1773038737.981101,RX,IMU,-10936,-5040,4016,-624,7580,855
1773038737.999024,RX,ODOM,-108,-106,,,,
1773038738.000838,RX,IMU,1808,11168,2932,-72,-267,733
1773038738.018807,RX,ODOM,-108,-106,,,,
1773038738.020666,RX,IMU,4452,4148,32767,-1329,-109,-3
1773038738.038711,RX,ODOM,-110,-106,,,,
1773038738.040024,TX,VELOCITY,-300,-300,,,,
1773038738.040574,RX,IMU,-2164,6916,-3032,-1179,5781,84
1773038738.058672,RX,ODOM,-108,-107,,,,
1773038738.060509,RX,IMU,-4576,6492,8860,-778,-1271,302
1773038738.078520,RX,ODOM,-108,-106,,,,
1773038738.080433,RX,IMU,-8520,-9816,22032,774,-2476,-263
1773038738.098374,RX,ODOM,-108,-107,,,,
1773038738.100210,RX,IMU,-11136,-9420,18056,-132,1025,101
1773038738.118235,RX,ODOM,-109,-108,,,,
1773038738.120099,RX,IMU,7352,6172,32767,-1544,1589,116
1773038738.138124,RX,ODOM,-108,-108,,,,
1773038738.140085,RX,IMU,-11904,-19088,25348,-89,701,182
1773038738.154567,TX,VELOCITY,-300,-300,,,,
1773038738.161967,RX,ODOM,-129,-129,,,,
1773038738.163795,RX,IMU,-4688,3616,32767,-1001,-2011,83
1773038738.171866,TX,VELOCITY,-300,-300,,,,
1773038738.180948,RX,ODOM,-104,-103,,,,
1773038738.182726,RX,IMU,-15464,40,1044,604,352,243
1773038738.200867,RX,ODOM,-107,-107,,,,
1773038738.202691,RX,IMU,25864,10240,-12296,-277,2152,279
1773038738.220683,RX,ODOM,-105,-107,,,,
1773038738.222502,RX,IMU,-13288,-5788,32767,-357,-4592,-329
1773038738.240567,RX,ODOM,-106,-108,,,,
1773038738.242413,RX,IMU,-440,-8332,15708,141,558,356
1773038738.260521,RX,ODOM,-106,-106,,,,
1773038738.265045,TX,VELOCITY,-300,-300,,,,
1773038738.280427,RX,ODOM,-108,-106,,,,
1773038738.300268,RX,ODOM,-105,-104,,,,
1773038738.302067,RX,IMU,-14588,-2896,21068,-476,629,264
1773038738.320083,RX,ODOM,-107,-105,,,,
1773038738.322088,RX,IMU,10884,3952,12372,-1307,471,221
1773038738.339986,RX,ODOM,-109,-105,,,,
1773038738.341977,RX,IMU,27024,-568,-9204,34,-3089,-66
1773038738.359893,RX,ODOM,-108,-106,,,,
1773038738.361739,RX,IMU,-852,8748,9752,-116,-1786,592
1773038738.367557,TX,VELOCITY,-300,-300,,,,
1773038738.371837,TX,VELOCITY,-300,-300,,,,
1773038738.380400,RX,ODOM,-112,-111,,,,
1773038738.382296,RX,IMU,-1776,-8708,4480,949,379,382
1773038738.399655,RX,ODOM,-104,-103,,,,
1773038738.401553,RX,IMU,-20888,-11900,22032,224,1460,316
1773038738.419568,RX,ODOM,-108,-107,,,,
1773038738.421399,RX,IMU,-1020,8220,32767,-1115,-99,-648
1773038738.439457,RX,ODOM,-107,-108,,,,
1773038738.441264,RX,IMU,-21388,-880,10328,-873,6270,-206
1773038738.459392,RX,ODOM,-106,-108,,,,
1773038738.461291,RX,IMU,5984,10220,5984,-118,1281,83
1773038738.479203,RX,ODOM,-106,-107,,,,
1773038738.481030,RX,IMU,-11268,-8468,32767,582,-7920,-454
1773038738.483412,TX,VELOCITY,-300,-300,,,,
1773038738.499174,RX,ODOM,-107,-109,,,,
1773038738.518928,RX,ODOM,-107,-109,,,,
1773038738.520768,RX,IMU,6296,2428,14004,-531,-3120,-456
1773038738.538917,RX,ODOM,-108,-108,,,,
1773038738.558735,RX,ODOM,-110,-109,,,,
1773038738.571965,TX,VELOCITY,-300,-300,,,,
1773038738.579430,RX,ODOM,-113,-113,,,,
1773038738.581197,RX,IMU,-6752,-4780,32767,-955,-2714,-626
1773038738.587823,TX,VELOCITY,-300,-300,,,,
1773038738.598476,RX,ODOM,-103,-103,,,,
1773038738.600231,RX,IMU,14204,21164,21524,859,-5093,-302
1773038738.618268,RX,ODOM,-107,-107,,,,
1773038738.620099,RX,IMU,104,-9348,17064,-168,-201,1083
1773038738.638155,RX,ODOM,-107,-108,,,,
1773038738.639946,RX,IMU,-18968,-5648,32767,-878,-5517,-383
1773038738.657966,RX,ODOM,-107,-109,,,,
1773038738.677804,RX,ODOM,-109,-109,,,,
1773038738.679710,RX,IMU,9012,6044,17200,-266,-318,-106
1773038738.696190,TX,VELOCITY,-300,-300,,,,
1773038738.697690,RX,ODOM,-109,-109,,,,
1773038738.699554,RX,IMU,-32732,7240,13364,989,3955,222
1773038738.717501,RX,ODOM,-109,-109,,,,
1773038738.719418,RX,IMU,-29220,-6980,14668,-259,4638,255
1773038738.737441,RX,ODOM,-112,-110,,,,
1773038738.739306,RX,IMU,26600,1420,8908,1885,-4488,-927
1773038738.757282,RX,ODOM,-112,-110,,,,
1773038738.771879,TX,VELOCITY,-300,-300,,,,
1773038738.779335,RX,ODOM,-124,-123,,,,
1773038738.781200,RX,IMU,2676,-4356,12328,1254,-11,317
1773038738.799049,RX,ODOM,-110,-109,,,,
1773038738.800877,RX,IMU,-3752,4144,10564,-1158,512,391
1773038738.804468,TX,VELOCITY,-300,-300,,,,
1773038738.818849,RX,ODOM,-110,-109,,,,
1773038738.820757,RX,IMU,2120,3180,32492,286,-3506,-750
1773038738.838784,RX,ODOM,-107,-109,,,,
1773038738.840603,RX,IMU,-17416,-7816,16188,796,992,185
1773038738.858650,RX,ODOM,-108,-108,,,,
1773038738.860515,RX,IMU,6736,-5872,32767,-321,-3973,-79
1773038738.878520,RX,ODOM,-109,-110,,,,
1773038738.898464,RX,ODOM,-110,-110,,,,
1773038738.900346,RX,IMU,-1936,3216,32767,-354,-476,-66
1773038738.914794,TX,VELOCITY,-300,-300,,,,
1773038738.922340,RX,ODOM,-132,-132,,,,
1773038738.924043,RX,IMU,6888,15920,2120,927,874,171
1773038738.941149,RX,ODOM,-104,-103,,,,
1773038738.942968,RX,IMU,21180,2744,11608,707,-1299,102
1773038738.961051,RX,ODOM,-110,-109,,,,
1773038738.962873,RX,IMU,20588,-2580,-1028,-866,848,-124
1773038738.971900,TX,VELOCITY,-300,-300,,,,
1773038738.980922,RX,ODOM,-108,-108,,,,
1773038738.982796,RX,IMU,2792,-11960,32767,-557,-3334,-722
1773038739.000807,RX,ODOM,-108,-108,,,,
1773038739.002600,RX,IMU,-10720,-12476,15996,-1893,1204,174
1773038739.020670,RX,ODOM,-110,-109,,,,
1773038739.022529,RX,IMU,1612,10204,32767,-1173,-845,-231
1773038739.030906,TX,VELOCITY,-300,-300,,,,
1773038739.040643,RX,ODOM,-108,-109,,,,
1773038739.042336,RX,IMU,25672,7276,-15160,34,-12417,-709
1773038739.060417,RX,ODOM,-109,-110,,,,
1773038739.062278,RX,IMU,6120,12136,5828,-336,-1180,-160
1773038739.080348,RX,ODOM,-109,-110,,,,
1773038739.082164,RX,IMU,48,-1308,-6584,1327,797,-79
1773038739.100237,RX,ODOM,-108,-110,,,,
1773038739.102085,RX,IMU,-23748,7528,23664,-564,-1108,706
1773038739.119980,RX,ODOM,-110,-110,,,,
1773038739.122013,RX,IMU,11028,-1220,-16364,1067,3161,-653
1773038739.133929,TX,VELOCITY,-300,-300,,,,
1773038739.141392,RX,ODOM,-120,-119,,,,
1773038739.143279,RX,IMU,8024,7628,23740,-445,2311,-448
1773038739.160798,RX,ODOM,-109,-108,,,,
1773038739.162647,RX,IMU,25832,-7892,-404,1067,-3077,-1026
1773038739.171881,TX,VELOCITY,-300,-300,,,,
1773038739.180697,RX,ODOM,-111,-111,,,,
1773038739.182534,RX,IMU,4452,2712,8908,-397,193,562
1773038739.200504,RX,ODOM,-110,-110,,,,
1773038739.202348,RX,IMU,-4668,-6092,32767,-1738,-4376,-334
1773038739.220452,RX,ODOM,-110,-110,,,,
1773038739.222276,RX,IMU,-16508,-13940,20164,-1686,5264,29
1773038739.240207,RX,ODOM,-110,-111,,,,
1773038739.242051,RX,IMU,-13352,1116,32767,-1727,-4587,152
1773038739.243587,TX,VELOCITY,-300,-300,,,,
1773038739.260094,RX,ODOM,-110,-111,,,,
1773038739.261971,RX,IMU,22260,-1652,-2240,-788,2015,-290
1773038739.279954,RX,ODOM,-110,-110,,,,
1773038739.281811,RX,IMU,3744,8840,32767,-1050,559,-427
1773038739.299862,RX,ODOM,-110,-110,,,,
1773038739.301694,RX,IMU,-21016,1512,-800,-411,2316,467
1773038739.319879,RX,ODOM,-112,-110,,,,
1773038739.321562,RX,IMU,-448,5152,13080,-2337,98,432
1773038739.339661,RX,ODOM,-112,-109,,,,
1773038739.341468,RX,IMU,24764,-2316,-2956,865,-965,-1
1773038739.359522,RX,ODOM,-112,-110,,,,
1773038739.360557,TX,VELOCITY,-300,-300,,,,
1773038739.361363,RX,IMU,-7924,-5984,14636,403,2014,-1200
1773038739.371866,TX,VELOCITY,-300,-300,,,,
1773038739.379485,RX,ODOM,-112,-111,,,,
1773038739.381338,RX,IMU,9052,-18708,21048,-172,-269,-978
1773038739.399351,RX,ODOM,-110,-112,,,,
1773038739.401202,RX,IMU,-13824,-4156,20084,-277,1103,743
1773038739.419101,RX,ODOM,-110,-112,,,,
1773038739.420961,RX,IMU,11904,-1580,23784,278,-5437,-484
1773038739.439023,RX,ODOM,-112,-114,,,,
1773038739.458852,RX,ODOM,-112,-113,,,,
1773038739.460435,TX,VELOCITY,-300,-300,,,,
1773038739.460702,RX,IMU,-17312,6796,32767,-476,-6015,-909
1773038739.478762,RX,ODOM,-111,-113,,,,
1773038739.480594,RX,IMU,-9380,-11164,20772,185,2193,2
1773038739.498702,RX,ODOM,-111,-114,,,,
1773038739.500514,RX,IMU,-7004,1688,19956,-228,-347,-523
1773038739.518509,RX,ODOM,-112,-112,,,,
1773038739.520340,RX,IMU,-20116,-5156,708,-972,3982,-740
1773038739.538461,RX,ODOM,-110,-113,,,,
1773038739.540318,RX,IMU,-15152,10092,8876,202,490,-176
1773038739.558340,RX,ODOM,-110,-113,,,,
1773038739.560096,RX,IMU,16828,-4820,-8368,1518,1319,-1077
1773038739.572046,TX,VELOCITY,-300,-300,,,,
1773038739.575043,TX,VELOCITY,-300,-300,,,,
1773038739.579490,RX,ODOM,-118,-119,,,,
1773038739.581292,RX,IMU,928,4860,5704,365,-783,186
1773038739.599037,RX,ODOM,-108,-110,,,,
1773038739.600907,RX,IMU,32767,-7820,1416,172,-2760,9
1773038739.618933,RX,ODOM,-108,-110,,,,
1773038739.620791,RX,IMU,-3992,-7960,8848,-699,1228,307
1773038739.638785,RX,ODOM,-109,-110,,,,
1773038739.640620,RX,IMU,-8636,-124,32767,369,-9035,-1275
1773038739.658759,RX,ODOM,-109,-109,,,,
1773038739.660564,RX,IMU,-7696,-12896,17600,-476,1894,-324
1773038739.678560,RX,ODOM,-108,-110,,,,
1773038739.680419,RX,IMU,-10272,8480,32767,-800,-5128,-367
1773038739.687160,TX,VELOCITY,-300,-300,,,,
1773038739.698441,RX,ODOM,-107,-110,,,,
1773038739.700291,RX,IMU,-12300,-13156,17740,-1464,2156,-39
1773038739.718389,RX,ODOM,-107,-109,,,,
1773038739.720279,RX,IMU,1692,7148,29044,-2160,830,-213
1773038739.738276,RX,ODOM,-109,-109,,,,
1773038739.758101,RX,ODOM,-109,-110,,,,
1773038739.760081,RX,IMU,-9512,-3396,20336,-361,-106,-519
1773038739.771883,TX,VELOCITY,-300,-300,,,,
1773038739.779264,RX,ODOM,-116,-118,,,,
1773038739.781240,RX,IMU,10008,5056,-11388,253,-2473,-138
1773038739.792336,TX,VELOCITY,-300,-300,,,,
1773038739.799760,RX,ODOM,-110,-112,,,,
1773038739.801576,RX,IMU,-3464,7032,10004,-1014,-303,-47
1773038739.818818,RX,ODOM,-104,-105,,,,
1773038739.820668,RX,IMU,-8872,-12664,32767,203,-3723,-1032
1773038739.838698,RX,ODOM,-108,-111,,,,
1773038739.840532,RX,IMU,-9056,-8424,10724,133,4124,88
1773038739.858757,RX,ODOM,-106,-111,,,,
1773038739.860427,RX,IMU,-7008,2692,32767,67,-6207,-929
1773038739.878510,RX,ODOM,-108,-111,,,,
1773038739.880347,RX,IMU,-2060,-2832,17208,745,-2925,-166
1773038739.898335,RX,ODOM,-108,-112,,,,
1773038739.900182,RX,IMU,18188,10236,14364,-1488,-1294,421
1773038739.901135,TX,VELOCITY,-300,-300,,,,
1773038739.918221,RX,ODOM,-110,-110,,,,
1773038739.920144,RX,IMU,16660,-2500,-48,-274,1512,-829
1773038739.938272,RX,ODOM,-110,-112,,,,
1773038739.940091,RX,IMU,32767,-6788,-17696,179,-6559,-994
1773038739.958079,RX,ODOM,-110,-110,,,,
1773038739.959881,RX,IMU,-15008,-1664,32767,-1717,1542,-229
1773038739.971861,TX,VELOCITY,-300,-300,,,,
1773038739.979233,RX,ODOM,-119,-119,,,,
1773038739.981225,RX,IMU,2184,-4836,16316,-745,704,-154
1773038739.998946,RX,ODOM,-109,-109,,,,
1773038740.006496,TX,VELOCITY,-300,-300,,,,
1773038740.018694,RX,ODOM,-108,-110,,,,
1773038740.020526,RX,IMU,-7096,-13596,17052,-931,4555,-570
1773038740.038565,RX,ODOM,-108,-108,,,,
1773038740.040453,RX,IMU,11292,10064,12292,-1152,2328,643
1773038740.058514,RX,ODOM,-108,-108,,,,
1773038740.078274,RX,ODOM,-110,-108,,,,
1773038740.080201,RX,IMU,-2176,6964,4848,713,-220,106
1773038740.098156,RX,ODOM,-110,-110,,,,
1773038740.100034,RX,IMU,-12688,10652,32767,-822,-544,-119
1773038740.118268,TX,VELOCITY,-300,-300,,,,
1773038740.118495,RX,ODOM,-112,-110,,,,
1773038740.119886,RX,IMU,-8084,-12460,13700,-977,1112,217
1773038740.137961,RX,ODOM,-110,-109,,,,
1773038740.139799,RX,IMU,15160,15220,32767,-1128,316,-656
1773038740.157907,RX,ODOM,-110,-109,,,,
1773038740.159790,RX,IMU,-23384,2500,13116,-451,4086,-909
1773038740.171851,TX,VELOCITY,-300,-300,,,,
1773038740.179240,RX,ODOM,-119,-119,,,,
